Timestamp,Timestamp (ISO 8601),Distance (cm),Fullness (%),Lid Status,CPU Temp (°C),current_fullness,fill_rate,hour,dayofweek
2025-11-26 16:12:24.850000+00:00,2025-11-26T16:12:24.850Z,8,52.0,CLOSED,53.33,52,16.4,16,2
2025-11-26 16:12:38.960000+00:00,2025-11-26T16:12:38.960Z,8,52.0,CLOSED,53.33,52,15.8,16,2
2025-11-26 16:12:54.255000+00:00,2025-11-26T16:12:54.255Z,8,52.0,CLOSED,53.33,52,15.2,16,2
2025-11-26 16:13:09.015000+00:00,2025-11-26T16:13:09.015Z,8,52.0,CLOSED,36.67,52,14.6,16,2
2025-11-26 16:13:23.887000+00:00,2025-11-26T16:13:23.887Z,8,52.0,CLOSED,53.33,52,14.0,16,2
2025-11-26 16:13:39.432000+00:00,2025-11-26T16:13:39.432Z,8,52.0,CLOSED,53.33,52,13.4,16,2
2025-11-26 16:13:53.848000+00:00,2025-11-26T16:13:53.848Z,8,52.0,CLOSED,37.22,52,12.8,16,2
2025-11-26 16:14:08.927000+00:00,2025-11-26T16:14:08.927Z,8,52.0,CLOSED,53.33,52,11.1,16,2
2025-11-26 16:14:23.986000+00:00,2025-11-26T16:14:23.986Z,8,52.0,CLOSED,53.33,52,9.4,16,2
2025-11-26 16:14:39.014000+00:00,2025-11-26T16:14:39.014Z,8,52.0,CLOSED,53.33,52,7.7,16,2
2025-11-26 16:14:54.230000+00:00,2025-11-26T16:14:54.230Z,8,52.0,CLOSED,53.33,52,6.6,16,2
2025-11-26 16:15:08.857000+00:00,2025-11-26T16:15:08.857Z,8,52.0,CLOSED,37.78,52,5.5,16,2
2025-11-26 16:15:24.020000+00:00,2025-11-26T16:15:24.020Z,8,52.0,CLOSED,53.33,52,4.4,16,2
2025-11-26 16:15:38.895000+00:00,2025-11-26T16:15:38.895Z,8,52.0,CLOSED,53.33,52,3.3,16,2
2025-11-26 16:15:54.063000+00:00,2025-11-26T16:15:54.063Z,8,52.0,CLOSED,37.22,52,2.2,16,2
2025-11-26 16:16:08.998000+00:00,2025-11-26T16:16:08.998Z,8,52.0,CLOSED,53.33,52,1.1,16,2
2025-11-26 17:03:54.039000+00:00,2025-11-26T17:03:54.039Z,8,52.0,CLOSED,53.33,52,0.5,17,2
2025-11-26 17:04:08.791000+00:00,2025-11-26T17:04:08.791Z,9,52.0,CLOSED,53.33,47,1.0,17,2
2025-11-26 17:04:23.835000+00:00,2025-11-26T17:04:23.835Z,8,52.0,CLOSED,53.33,52,1.5,17,2
2025-11-26 17:04:38.992000+00:00,2025-11-26T17:04:38.992Z,8,52.0,CLOSED,53.33,52,2.0,17,2
2025-11-26 17:04:54.918000+00:00,2025-11-26T17:04:54.918Z,8,52.0,CLOSED,53.33,52,2.5,17,2
2025-11-26 17:05:08.713000+00:00,2025-11-26T17:05:08.713Z,9,52.0,CLOSED,37.22,47,3.0,17,2
2025-11-26 17:05:23.778000+00:00,2025-11-26T17:05:23.778Z,8,52.0,CLOSED,53.33,52,3.5,17,2
2025-11-26 17:05:38.767000+00:00,2025-11-26T17:05:38.767Z,9,52.0,CLOSED,36.67,47,4.0,17,2
2025-11-26 17:05:54.126000+00:00,2025-11-26T17:05:54.126Z,8,52.0,CLOSED,53.33,52,4.5,17,2
2025-11-26 17:06:08.782000+00:00,2025-11-26T17:06:08.782Z,8,52.0,CLOSED,37.78,52,5.0,17,2
2025-11-26 17:06:23.954000+00:00,2025-11-26T17:06:23.954Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:06:39.476000+00:00,2025-11-26T17:06:39.476Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:06:54.007000+00:00,2025-11-26T17:06:54.007Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:07:09.013000+00:00,2025-11-26T17:07:09.013Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:07:24.017000+00:00,2025-11-26T17:07:24.017Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:07:38.726000+00:00,2025-11-26T17:07:38.726Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:07:53.957000+00:00,2025-11-26T17:07:53.957Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:08:09.052000+00:00,2025-11-26T17:08:09.052Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:08:23.789000+00:00,2025-11-26T17:08:23.789Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:08:38.711000+00:00,2025-11-26T17:08:38.711Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:08:53.915000+00:00,2025-11-26T17:08:53.915Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:09:08.928000+00:00,2025-11-26T17:09:08.928Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:09:24.020000+00:00,2025-11-26T17:09:24.020Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:09:42.295000+00:00,2025-11-26T17:09:42.295Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:09:53.925000+00:00,2025-11-26T17:09:53.925Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:10:09.223000+00:00,2025-11-26T17:10:09.223Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:10:24.306000+00:00,2025-11-26T17:10:24.306Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:10:39.055000+00:00,2025-11-26T17:10:39.055Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:10:53.983000+00:00,2025-11-26T17:10:53.983Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:11:09.927000+00:00,2025-11-26T17:11:09.927Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:11:23.891000+00:00,2025-11-26T17:11:23.891Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:11:39.347000+00:00,2025-11-26T17:11:39.347Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:11:53.811000+00:00,2025-11-26T17:11:53.811Z,8,52.0,CLOSED,36.67,52,5.0,17,2
2025-11-26 17:12:08.823000+00:00,2025-11-26T17:12:08.823Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:12:23.931000+00:00,2025-11-26T17:12:23.931Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:12:39.830000+00:00,2025-11-26T17:12:39.830Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:12:54.509000+00:00,2025-11-26T17:12:54.509Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:13:09.239000+00:00,2025-11-26T17:13:09.239Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:13:24.001000+00:00,2025-11-26T17:13:24.001Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:13:39.584000+00:00,2025-11-26T17:13:39.584Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:13:54.025000+00:00,2025-11-26T17:13:54.025Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:14:09.231000+00:00,2025-11-26T17:14:09.231Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:14:23.766000+00:00,2025-11-26T17:14:23.766Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:14:39.151000+00:00,2025-11-26T17:14:39.151Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:14:54.873000+00:00,2025-11-26T17:14:54.873Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:15:09.096000+00:00,2025-11-26T17:15:09.096Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:15:24.042000+00:00,2025-11-26T17:15:24.042Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:15:38.872000+00:00,2025-11-26T17:15:38.872Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:15:53.996000+00:00,2025-11-26T17:15:53.996Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:16:08.827000+00:00,2025-11-26T17:16:08.827Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:16:24.196000+00:00,2025-11-26T17:16:24.196Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:16:38.898000+00:00,2025-11-26T17:16:38.898Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:16:53.895000+00:00,2025-11-26T17:16:53.895Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:17:08.706000+00:00,2025-11-26T17:17:08.706Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:17:27.959000+00:00,2025-11-26T17:17:27.959Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:17:39.027000+00:00,2025-11-26T17:17:39.027Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:17:54.926000+00:00,2025-11-26T17:17:54.926Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:18:10.176000+00:00,2025-11-26T17:18:10.176Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:18:24.248000+00:00,2025-11-26T17:18:24.248Z,8,52.0,CLOSED,53.33,52,5.0,17,2
2025-11-26 17:18:39.879000+00:00,2025-11-26T17:18:39.879Z,8,52.0,CLOSED,37.22,52,5.0,17,2
2025-11-26 17:18:54.431000+00:00,2025-11-26T17:18:54.431Z,8,52.0,CLOSED,53.33,52,4.5,17,2
2025-11-26 17:19:08.760000+00:00,2025-11-26T17:19:08.760Z,8,52.0,CLOSED,53.33,52,4.0,17,2
2025-11-26 17:19:23.753000+00:00,2025-11-26T17:19:23.753Z,8,52.0,CLOSED,53.33,52,3.5,17,2
2025-11-26 17:19:39.587000+00:00,2025-11-26T17:19:39.587Z,8,52.0,CLOSED,53.33,52,3.0,17,2
2025-11-26 17:19:54.998000+00:00,2025-11-26T17:19:54.998Z,8,52.0,CLOSED,53.33,52,2.5,17,2
2025-11-26 17:20:08.933000+00:00,2025-11-26T17:20:08.933Z,8,52.0,CLOSED,53.33,52,2.0,17,2
2025-11-26 17:20:24.263000+00:00,2025-11-26T17:20:24.263Z,8,52.0,CLOSED,53.33,52,1.5,17,2
2025-11-26 17:20:39.942000+00:00,2025-11-26T17:20:39.942Z,8,52.0,CLOSED,53.33,52,1.0,17,2
2025-11-26 17:20:55.541000+00:00,2025-11-26T17:20:55.541Z,8,52.0,CLOSED,53.33,52,0.5,17,2
2025-11-26 17:29:39.026000+00:00,2025-11-26T17:29:39.026Z,6,64.0,CLOSED,53.33,64,1.2,17,2
2025-11-26 17:29:54.813000+00:00,2025-11-26T17:29:54.813Z,6,64.0,CLOSED,53.33,64,2.4,17,2
2025-11-26 17:30:09.857000+00:00,2025-11-26T17:30:09.857Z,6,64.0,CLOSED,53.33,64,3.6,17,2
2025-11-26 17:30:23.725000+00:00,2025-11-26T17:30:23.725Z,6,64.0,CLOSED,53.33,64,4.8,17,2
2025-11-26 17:30:39.586000+00:00,2025-11-26T17:30:39.586Z,6,64.0,CLOSED,53.33,64,6.0,17,2
2025-11-26 17:30:54.184000+00:00,2025-11-26T17:30:54.184Z,6,64.0,CLOSED,53.33,64,7.2,17,2
2025-11-26 17:31:09.345000+00:00,2025-11-26T17:31:09.345Z,6,64.0,CLOSED,53.33,64,8.4,17,2
2025-11-26 17:31:24.920000+00:00,2025-11-26T17:31:24.920Z,6,64.0,CLOSED,53.33,64,9.6,17,2
2025-11-26 17:31:39.325000+00:00,2025-11-26T17:31:39.325Z,6,64.0,CLOSED,36.67,64,10.8,17,2
2025-11-26 17:31:54.907000+00:00,2025-11-26T17:31:54.907Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:32:08.899000+00:00,2025-11-26T17:32:08.899Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:32:23.862000+00:00,2025-11-26T17:32:23.862Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:32:41.046000+00:00,2025-11-26T17:32:41.046Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:32:54.966000+00:00,2025-11-26T17:32:54.966Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:33:08.673000+00:00,2025-11-26T17:33:08.673Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:33:23.727000+00:00,2025-11-26T17:33:23.727Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:33:38.977000+00:00,2025-11-26T17:33:38.977Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:33:54.378000+00:00,2025-11-26T17:33:54.378Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:34:08.911000+00:00,2025-11-26T17:34:08.911Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:34:24.134000+00:00,2025-11-26T17:34:24.134Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:34:40.148000+00:00,2025-11-26T17:34:40.148Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:34:54.826000+00:00,2025-11-26T17:34:54.826Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:35:09.381000+00:00,2025-11-26T17:35:09.381Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:35:25.154000+00:00,2025-11-26T17:35:25.154Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:35:39.040000+00:00,2025-11-26T17:35:39.040Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:35:54.837000+00:00,2025-11-26T17:35:54.837Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:36:09.913000+00:00,2025-11-26T17:36:09.913Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:36:24.205000+00:00,2025-11-26T17:36:24.205Z,6,64.0,CLOSED,37.22,64,12.0,17,2
2025-11-26 17:36:38.874000+00:00,2025-11-26T17:36:38.874Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:36:54.937000+00:00,2025-11-26T17:36:54.937Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:37:09.058000+00:00,2025-11-26T17:37:09.058Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:37:24.842000+00:00,2025-11-26T17:37:24.842Z,5,64.0,CLOSED,53.33,70,12.0,17,2
2025-11-26 17:37:40.360000+00:00,2025-11-26T17:37:40.360Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:37:55.117000+00:00,2025-11-26T17:37:55.117Z,6,64.0,CLOSED,36.67,64,12.0,17,2
2025-11-26 17:38:08.859000+00:00,2025-11-26T17:38:08.859Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:38:24.198000+00:00,2025-11-26T17:38:24.198Z,6,64.0,CLOSED,36.67,64,12.0,17,2
2025-11-26 17:38:39.756000+00:00,2025-11-26T17:38:39.756Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:38:54.089000+00:00,2025-11-26T17:38:54.089Z,5,64.0,CLOSED,53.33,70,12.0,17,2
2025-11-26 17:39:09.976000+00:00,2025-11-26T17:39:09.976Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:39:25.128000+00:00,2025-11-26T17:39:25.128Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:39:39.038000+00:00,2025-11-26T17:39:39.038Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:39:54.389000+00:00,2025-11-26T17:39:54.389Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:40:10.321000+00:00,2025-11-26T17:40:10.321Z,6,64.0,CLOSED,53.33,64,12.0,17,2
2025-11-26 17:40:24.148000+00:00,2025-11-26T17:40:24.148Z,5,70.0,CLOSED,53.33,70,12.6,17,2
2025-11-26 17:40:38.798000+00:00,2025-11-26T17:40:38.798Z,5,70.0,CLOSED,53.33,70,13.2,17,2
2025-11-26 17:40:54.194000+00:00,2025-11-26T17:40:54.194Z,5,70.0,CLOSED,53.33,70,13.8,17,2
2025-11-26 17:41:08.817000+00:00,2025-11-26T17:41:08.817Z,6,70.0,CLOSED,53.33,64,14.4,17,2
2025-11-26 17:41:23.885000+00:00,2025-11-26T17:41:23.885Z,5,64.0,CLOSED,53.33,70,14.4,17,2
2025-11-26 17:41:40.004000+00:00,2025-11-26T17:41:40.004Z,6,64.0,CLOSED,53.33,64,14.4,17,2
2025-11-26 17:41:53.818000+00:00,2025-11-26T17:41:53.818Z,6,70.0,CLOSED,53.33,64,15.0,17,2
2025-11-26 17:42:09.358000+00:00,2025-11-26T17:42:09.358Z,5,70.0,CLOSED,53.33,70,15.6,17,2
2025-11-26 17:42:23.954000+00:00,2025-11-26T17:42:23.954Z,5,70.0,CLOSED,53.33,70,16.2,17,2
2025-11-26 17:42:38.815000+00:00,2025-11-26T17:42:38.815Z,5,70.0,CLOSED,53.33,70,16.8,17,2
2025-11-26 17:42:53.873000+00:00,2025-11-26T17:42:53.873Z,5,70.0,CLOSED,53.33,70,16.8,17,2
2025-11-26 17:43:09.337000+00:00,2025-11-26T17:43:09.337Z,5,70.0,CLOSED,53.33,70,16.8,17,2
2025-11-26 17:43:23.815000+00:00,2025-11-26T17:43:23.815Z,5,70.0,CLOSED,53.33,70,16.8,17,2
2025-11-26 17:43:38.798000+00:00,2025-11-26T17:43:38.798Z,5,70.0,CLOSED,53.33,70,16.8,17,2
2025-11-26 17:43:53.988000+00:00,2025-11-26T17:43:53.988Z,6,70.0,CLOSED,53.33,64,17.4,17,2
2025-11-26 17:44:08.803000+00:00,2025-11-26T17:44:08.803Z,5,70.0,CLOSED,53.33,70,18.0,17,2
2025-11-26 17:44:23.869000+00:00,2025-11-26T17:44:23.869Z,5,70.0,CLOSED,53.33,70,18.0,17,2
2025-11-26 17:44:40.034000+00:00,2025-11-26T17:44:40.034Z,6,70.0,CLOSED,36.67,64,16.8,17,2
2025-11-26 17:44:54.442000+00:00,2025-11-26T17:44:54.442Z,5,70.0,CLOSED,53.33,70,15.6,17,2
2025-11-26 17:45:09.065000+00:00,2025-11-26T17:45:09.065Z,5,70.0,CLOSED,53.33,70,14.4,17,2
2025-11-26 17:45:23.731000+00:00,2025-11-26T17:45:23.731Z,5,70.0,CLOSED,53.33,70,13.2,17,2
2025-11-26 17:45:38.700000+00:00,2025-11-26T17:45:38.700Z,6,64.0,CLOSED,53.33,64,11.4,17,2
2025-11-26 17:45:54.013000+00:00,2025-11-26T17:45:54.013Z,6,64.0,CLOSED,53.33,64,9.6,17,2
2025-11-26 17:46:10.030000+00:00,2025-11-26T17:46:10.030Z,6,64.0,CLOSED,53.33,64,7.8,17,2
2025-11-26 17:46:24.023000+00:00,2025-11-26T17:46:24.023Z,6,64.0,CLOSED,53.33,64,6.0,17,2
2025-11-26 17:46:39.174000+00:00,2025-11-26T17:46:39.174Z,6,64.0,CLOSED,53.33,64,4.2,17,2
2025-11-26 17:46:53.861000+00:00,2025-11-26T17:46:53.861Z,6,64.0,CLOSED,53.33,64,2.4,17,2
2025-11-26 17:47:08.800000+00:00,2025-11-26T17:47:08.800Z,6,64.0,CLOSED,53.33,64,1.8,17,2
2025-11-26 17:47:23.766000+00:00,2025-11-26T17:47:23.766Z,6,64.0,CLOSED,53.33,64,1.2,17,2
2025-11-26 17:47:38.889000+00:00,2025-11-26T17:47:38.889Z,6,64.0,CLOSED,53.33,64,0.6,17,2
2025-11-26 17:58:23.990000+00:00,2025-11-26T17:58:23.990Z,4,76.0,CLOSED,53.33,76,1.2,17,2
2025-11-26 17:58:38.872000+00:00,2025-11-26T17:58:38.872Z,4,76.0,CLOSED,53.33,76,2.4,17,2
2025-11-26 17:58:54.144000+00:00,2025-11-26T17:58:54.144Z,4,76.0,CLOSED,53.33,76,3.0,17,2
2025-11-26 17:59:09.471000+00:00,2025-11-26T17:59:09.471Z,4,76.0,CLOSED,53.33,76,3.6,17,2
2025-11-26 17:59:24.231000+00:00,2025-11-26T17:59:24.231Z,4,76.0,CLOSED,53.33,76,4.8,17,2
2025-11-26 17:59:39.852000+00:00,2025-11-26T17:59:39.852Z,4,76.0,CLOSED,53.33,76,6.0,17,2
2025-11-26 17:59:54.129000+00:00,2025-11-26T17:59:54.129Z,4,76.0,CLOSED,53.33,76,6.0,17,2
2025-11-26 18:00:09+00:00,2025-11-26T18:00:09.000Z,4,76.0,CLOSED,53.33,76,6.0,18,2
2025-11-26 18:00:26.372000+00:00,2025-11-26T18:00:26.372Z,4,76.0,CLOSED,53.33,76,6.0,18,2
2025-11-26 18:00:38.946000+00:00,2025-11-26T18:00:38.946Z,4,76.0,CLOSED,53.33,76,6.6,18,2
2025-11-26 18:00:54.048000+00:00,2025-11-26T18:00:54.048Z,4,76.0,CLOSED,53.33,76,7.2,18,2
2025-11-26 18:01:09.453000+00:00,2025-11-26T18:01:09.453Z,4,76.0,CLOSED,53.33,76,7.8,18,2
2025-11-26 18:01:23.785000+00:00,2025-11-26T18:01:23.785Z,4,76.0,CLOSED,53.33,76,8.4,18,2
2025-11-26 18:01:39.119000+00:00,2025-11-26T18:01:39.119Z,4,76.0,CLOSED,53.33,76,9.0,18,2
2025-11-26 18:01:53.904000+00:00,2025-11-26T18:01:53.904Z,4,76.0,CLOSED,53.33,76,9.6,18,2
2025-11-26 18:02:08.896000+00:00,2025-11-26T18:02:08.896Z,4,76.0,CLOSED,53.33,76,10.2,18,2
2025-11-26 18:02:23.918000+00:00,2025-11-26T18:02:23.918Z,4,76.0,CLOSED,53.33,76,10.8,18,2
2025-11-26 18:02:38.884000+00:00,2025-11-26T18:02:38.884Z,4,76.0,CLOSED,53.33,76,11.4,18,2
2025-11-26 18:02:54.140000+00:00,2025-11-26T18:02:54.140Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:03:10.289000+00:00,2025-11-26T18:03:10.289Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:03:23.764000+00:00,2025-11-26T18:03:23.764Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:03:39.551000+00:00,2025-11-26T18:03:39.551Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:03:53.770000+00:00,2025-11-26T18:03:53.770Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:04:08.981000+00:00,2025-11-26T18:04:08.981Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:04:24.130000+00:00,2025-11-26T18:04:24.130Z,4,76.0,CLOSED,36.67,76,12.0,18,2
2025-11-26 18:04:41.142000+00:00,2025-11-26T18:04:41.142Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:04:53.988000+00:00,2025-11-26T18:04:53.988Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:05:09.164000+00:00,2025-11-26T18:05:09.164Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:05:24.410000+00:00,2025-11-26T18:05:24.410Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:05:38.964000+00:00,2025-11-26T18:05:38.964Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:05:53.978000+00:00,2025-11-26T18:05:53.978Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:06:08.860000+00:00,2025-11-26T18:06:08.860Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:06:23.772000+00:00,2025-11-26T18:06:23.772Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:06:38.785000+00:00,2025-11-26T18:06:38.785Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:06:53.771000+00:00,2025-11-26T18:06:53.771Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:07:08.801000+00:00,2025-11-26T18:07:08.801Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:07:23.732000+00:00,2025-11-26T18:07:23.732Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:07:42.468000+00:00,2025-11-26T18:07:42.468Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:07:54.294000+00:00,2025-11-26T18:07:54.294Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:08:08.806000+00:00,2025-11-26T18:08:08.806Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:08:23.778000+00:00,2025-11-26T18:08:23.778Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:08:38.906000+00:00,2025-11-26T18:08:38.906Z,4,76.0,CLOSED,37.78,76,12.0,18,2
2025-11-26 18:08:53.735000+00:00,2025-11-26T18:08:53.735Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:09:09.497000+00:00,2025-11-26T18:09:09.497Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:09:24.470000+00:00,2025-11-26T18:09:24.470Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:09:39.349000+00:00,2025-11-26T18:09:39.349Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:09:55.011000+00:00,2025-11-26T18:09:55.011Z,4,76.0,CLOSED,37.78,76,12.0,18,2
2025-11-26 18:10:09.158000+00:00,2025-11-26T18:10:09.158Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:10:24.255000+00:00,2025-11-26T18:10:24.255Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:10:40.190000+00:00,2025-11-26T18:10:40.190Z,4,76.0,CLOSED,37.22,76,12.0,18,2
2025-11-26 18:10:54.658000+00:00,2025-11-26T18:10:54.658Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:11:08.841000+00:00,2025-11-26T18:11:08.841Z,4,76.0,CLOSED,37.22,76,12.0,18,2
2025-11-26 18:11:23.875000+00:00,2025-11-26T18:11:23.875Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:11:38.996000+00:00,2025-11-26T18:11:38.996Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:11:54.043000+00:00,2025-11-26T18:11:54.043Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:12:09.123000+00:00,2025-11-26T18:12:09.123Z,4,76.0,CLOSED,53.33,76,12.0,18,2
2025-11-26 18:12:23.856000+00:00,2025-11-26T18:12:23.856Z,4,76.0,CLOSED,53.33,76,10.8,18,2
2025-11-26 18:12:38.925000+00:00,2025-11-26T18:12:38.925Z,4,76.0,CLOSED,53.33,76,9.6,18,2
2025-11-26 18:12:53.980000+00:00,2025-11-26T18:12:53.980Z,4,76.0,CLOSED,53.33,76,8.4,18,2
2025-11-26 18:13:09.048000+00:00,2025-11-26T18:13:09.048Z,4,76.0,CLOSED,53.33,76,7.2,18,2
2025-11-26 18:13:23.972000+00:00,2025-11-26T18:13:23.972Z,4,76.0,CLOSED,53.33,76,6.0,18,2
2025-11-26 18:13:38.870000+00:00,2025-11-26T18:13:38.870Z,4,76.0,CLOSED,53.33,76,4.8,18,2
2025-11-26 18:13:54.244000+00:00,2025-11-26T18:13:54.244Z,4,76.0,CLOSED,53.33,76,3.6,18,2
